åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
1,7,11,4.820901,2.516542,1.558374,0.819488,0.615231,-0.761192,101544.030866,0.000000,0.973278,135.000000,28.103572,154.858616,2.216111,0.514437,0.399173
1,7,12,6.342908,2.117924,1.967171,0.827912,1.251466,0.114435,101441.313722,0.000000,1.251466,180.000000,31.788483,170.266873,2.847093,0.467365,0.417660
1,7,13,7.495350,1.926931,2.099479,0.853785,0.955904,0.047269,101325.193480,0.000000,0.955904,180.000000,32.127680,186.573284,2.967229,0.521484,0.412457
1,7,14,8.422745,1.882257,1.647516,0.925579,1.493771,0.525545,101238.705168,0.000000,1.581182,202.500000,29.065480,202.261901,2.353528,0.504151,0.357484
1,7,15,9.109935,2.026266,1.275200,0.972530,1.348932,1.307713,101286.318591,0.000000,1.878532,225.000000,23.066872,216.175311,2.484986,0.301569,0.323104
1,7,16,8.805588,2.241185,0.784163,0.978218,1.039581,0.575553,101228.711221,0.000000,1.180702,202.500000,14.838018,227.982413,1.915219,0.293700,0.311837
1,7,17,7.040194,2.442344,0.166120,0.981849,0.912405,0.611478,101270.824241,0.000000,1.077548,225.000000,5.040761,237.953288,0.537340,0.118907,0.276200
1,7,18,4.980060,2.729195,0.000000,0.972876,0.339418,0.262028,101287.675360,0.000000,0.425286,225.000000,-5.818940,246.584465,0.000000,0.000000,0.248579
1,7,19,4.782237,2.670661,0.000000,0.971588,-0.016096,0.930379,101231.096262,0.000000,0.930379,270.000000,-17.381495,254.410111,0.000000,0.000000,0.246395
1,7,20,4.356154,2.649498,0.000000,1.012423,0.308271,0.844318,101300.998039,0.000000,0.898018,247.500000,-29.386268,261.994698,0.000000,0.000000,0.198108
1,7,21,3.680353,2.730654,0.000000,1.003169,0.181427,-0.322598,101303.137501,0.000000,0.367471,112.500000,-41.617415,270.075342,0.000000,0.000000,0.195614
1,7,22,3.495092,2.704202,0.000000,0.936958,-0.880859,0.382438,101231.192138,0.000000,0.960160,337.500000,-53.826066,280.003100,0.000000,0.000000,0.258619
1,7,23,4.145064,2.610922,0.000000,0.944857,-1.349616,0.525952,101240.371014,0.000000,1.448156,337.500000,-65.506662,295.323118,0.000000,0.000000,0.261995
1,8,0,3.883069,2.798899,0.000000,0.951084,-1.392691,-0.196144,101148.405435,0.000000,1.392691,0.000000,-74.638703,327.265783,0.000000,0.000000,0.251214
1,8,1,3.808631,2.814167,0.000000,0.937473,-1.330586,0.134710,101157.927465,0.000000,1.330586,360.000000,-75.795436,58.311071,0.000000,0.000000,0.263533
1,8,2,3.994800,2.780798,0.000000,0.951639,-1.379435,-0.036509,101108.875245,0.000000,1.379435,0.000000,-67.615245,59.889403,0.000000,0.000000,0.252599
1,8,3,4.241997,2.973001,0.000000,0.956495,-1.577115,-0.206541,101079.429057,0.000000,1.577115,0.000000,-56.195700,77.323439,0.000000,0.000000,0.252046
1,8,4,4.541263,3.185692,0.000000,0.962450,-1.495133,-0.423433,100989.208293,0.000000,1.543363,22.500000,-44.041291,87.968970,0.000000,0.000000,0.251314
1,8,5,4.362954,3.518773,0.000000,0.983789,-1.080376,-0.638566,100924.861130,0.000000,1.242506,22.500000,-31.790249,96.305360,0.000000,0.000000,0.226861
1,8,6,4.822996,3.532692,0.000000,1.080897,-1.390702,-0.269964,100874.478203,0.009313,1.390702,0.000000,-19.717913,103.936529,0.000000,0.000000,0.137801
1,8,7,4.576788,3.992405,0.000000,1.104749,-0.988732,-0.444089,100897.779855,0.472475,1.083415,22.500000,-8.039731,111.676012,0.000000,0.000000,0.109637
1,8,8,4.868085,4.468798,0.027344,1.125758,-1.016202,-0.575769,100856.432167,0.540260,1.159186,22.500000,2.996942,120.109122,0.000000,0.027344,0.093730
1,8,9,5.269582,4.717243,0.203598,1.131725,-1.105143,-0.158292,100869.984508,1.046171,1.105143,0.000000,13.056414,129.774965,0.000000,0.203598,0.094823
1,8,10,5.701628,5.019199,0.369001,1.148891,-0.711600,-0.602308,100900.234404,0.980921,0.929074,45.000000,21.664478,141.189723,0.000000,0.369001,0.085288
1,8,11,6.283683,5.356069,0.429804,1.182469,-0.552369,-0.782554,100644.038793,0.949528,0.943933,45.000000,28.185374,154.699510,0.000000,0.429804,0.062047
1,8,12,6.817434,5.621722,0.308800,1.196340,-0.857944,-0.248290,100560.171016,0.731353,0.887653,22.500000,31.900680,170.128854,0.000000,0.308800,0.057712
1,8,13,7.353172,5.814849,0.295535,1.211979,-0.801885,-0.790219,100355.581889,1.041066,1.125788,45.000000,32.265555,186.472047,0.000000,0.295535,0.051700
1,8,14,7.640860,5.926603,0.373667,1.218221,-0.930694,-1.274330,100217.686289,1.412737,1.559188,45.000000,29.219863,202.204118,0.000000,0.373667,0.050650
1,8,15,7.278498,5.776309,0.295771,1.210889,-0.866733,-1.377626,100127.348481,1.919147,1.604445,67.500000,23.228425,216.156260,0.000000,0.295771,0.051445
1,8,16,7.377074,5.889054,0.184001,1.213763,-0.960033,-1.739253,100076.333570,1.797272,1.974249,67.500000,15.000290,227.992587,0.000000,0.184001,0.050346
1,8,17,7.348953,5.938701,0.011609,1.219200,-0.749758,-2.110838,99968.344313,2.364369,2.237080,67.500000,5.200411,237.984436,0.000000,0.011609,0.044403
1,8,18,7.252674,5.856229,0.000000,1.198287,-1.254325,-1.643806,99846.142039,2.511780,2.049288,45.000000,-5.663121,246.631520,0.000000,0.000000,0.063581
1,8,19,6.955053,5.862603,0.000000,1.199973,-0.392260,-0.939984,99827.685413,2.159979,1.018543,67.500000,-17.229460,254.470965,0.000000,0.000000,0.056546
1,8,20,6.807388,5.819795,0.000000,1.213667,-0.915274,-0.927148,99717.560452,3.074499,1.302789,45.000000,-29.237127,262.069595,0.000000,0.000000,0.040205
1,8,21,6.740200,5.527725,0.000000,1.191063,-1.317507,-0.898894,99660.477897,2.703908,1.567232,45.000000,-41.469431,270.166193,0.000000,0.000000,0.061606
1,8,22,6.680873,5.226605,0.000000,1.179670,-1.377142,0.072604,99589.370414,1.969956,1.377142,360.000000,-53.676185,280.110662,0.000000,0.000000,0.071937
1,8,23,6.318029,5.002044,0.000000,1.171485,-0.846214,0.242920,99510.951521,1.238688,0.874761,337.500000,-65.350019,295.424614,0.000000,0.000000,0.073643
1,9,0,5.890719,4.939088,0.000000,1.120747,-0.731780,0.846364,99448.885198,0.466097,1.115916,315.000000,-74.475751,327.173114,0.000000,0.000000,0.116783
1,9,1,5.732336,4.758186,0.000000,1.103527,-0.204242,1.354134,99477.362814,0.054688,1.354134,270.000000,-75.701509,57.772898,0.000000,0.000000,0.131196
1,9,2,5.689039,4.835180,0.000000,1.099601,-0.274184,1.445486,99480.977625,0.007900,1.445486,270.000000,-67.600954,59.445377,0.000000,0.000000,0.134355
1,9,3,5.589551,4.822038,0.000000,1.075220,-0.153150,1.393527,99524.861257,0.000000,1.393527,270.000000,-56.210264,77.020558,0.000000,0.000000,0.156977
1,9,4,5.550133,4.804714,0.000000,1.102711,-0.387000,1.759324,99586.905503,0.006491,1.773502,292.500000,-44.063357,87.736718,0.000000,0.000000,0.128789
1,9,5,5.700512,4.724718,0.000000,1.080431,-0.732724,1.738294,99564.803726,0.031348,1.886376,292.500000,-31.810806,96.109166,0.000000,0.000000,0.153729
1,9,6,5.120877,4.603199,0.000000,1.052404,-0.744447,1.610232,99632.926593,0.083851,1.772548,292.500000,-19.731615,103.758847,0.000000,0.000000,0.171526
1,9,7,4.972064,4.428422,0.000000,1.078694,-1.360883,1.297419,99776.902016,0.213459,1.879703,315.000000,-8.042232,111.506657,0.000000,0.000000,0.142620
1,9,8,4.935924,4.270683,0.058141,1.033421,-1.482416,0.727930,99852.993290,0.178837,1.648141,337.500000,3.010032,119.941780,0.000000,0.058141,0.187259
1,9,9,6.082766,4.213919,0.538027,0.952874,-1.617099,0.302021,99881.745143,0.028520,1.617099,360.000000,13.089956,129.606474,0.971796,0.317934,0.288066
1,9,10,7.452329,4.054982,0.989473,0.975271,-1.374495,2.021592,99918.411287,0.000000,2.401397,315.000000,21.723628,141.021248,1.123499,0.573632,0.290195
1,9,11,7.321290,4.146131,1.039622,1.067066,-1.815337,3.402488,99930.724606,0.085998,3.838188,292.500000,28.274337,154.538921,0.514984,0.795677,0.196038
1,9,12,7.367789,4.051773,1.098425,1.133060,-2.066632,3.548233,99892.222090,0.600317,4.069006,292.500000,32.020121,169.991266,0.384661,0.894471,0.130882
1,9,13,5.721210,4.016339,1.172871,1.108561,-2.767820,3.318803,99960.634507,1.018489,4.303892,315.000000,32.410345,186.373428,0.260162,1.033430,0.125965
1,9,14,5.961999,3.368012,0.943705,1.088055,-5.000584,0.844314,100033.899801,0.445234,5.000584,360.000000,29.380427,202.150830,0.161587,0.864429,0.150740
1,9,15,5.336091,3.316562,0.840801,1.067598,-4.161593,0.348501,100112.265949,0.203811,4.161593,360.000000,23.395208,216.142908,0.280602,0.729382,0.160123
1,9,16,4.531459,3.113118,0.569122,1.025805,-4.130222,0.248855,100181.688189,0.089506,4.130222,360.000000,15.166838,228.009078,0.516264,0.434052,0.187788
1,9,17,3.320796,2.965479,0.121929,0.984686,-3.914100,0.065332,100318.515841,0.156556,3.914100,360.000000,5.363510,238.022224,0.034205,0.118732,0.207881
1,9,18,2.706619,3.128360,0.000000,0.939867,-2.460256,0.037826,100528.811698,0.164378,2.460256,360.000000,-5.504519,246.685491,0.000000,0.000000,0.242138
1,9,19,2.287364,3.139315,0.000000,0.931063,-2.380624,-0.377799,100620.719730,0.481956,2.380624,0.000000,-17.075133,254.539143,0.000000,0.000000,0.243772
1,9,20,1.940678,2.850397,0.000000,0.930225,-2.558050,-0.450909,100685.127479,0.302001,2.558050,0.000000,-29.086005,262.152517,0.000000,0.000000,0.238707
1,9,21,1.247368,2.897915,0.000000,0.943580,-1.648109,-0.296267,100856.129884,0.181606,1.648109,0.000000,-41.319557,270.266277,0.000000,0.000000,0.213612
1,9,22,0.902685,2.891482,0.000000,0.954488,-1.779344,-0.278539,100807.233868,0.395286,1.779344,0.000000,-53.524173,280.229585,0.000000,0.000000,0.196900
1,9,23,0.634640,2.723355,0.000000,0.913267,-1.964971,-0.285277,100833.623075,0.335234,1.964971,0.000000,-65.190346,295.541345,0.000000,0.000000,0.233623
1,10,0,-0.023242,2.717701,0.000000,0.903153,-1.172562,-0.033273,100845.565558,0.205520,1.172562,0.000000,-74.307392,327.100768,0.000000,0.000000,0.232753
1,10,1,-0.302893,2.773312,0.000000,0.947171,-0.682626,0.365169,100932.939257,0.273405,0.770409,337.500000,-75.599171,57.240259,0.000000,0.000000,0.184091
1,10,2,-0.489074,2.796451,0.000000,0.932559,-0.852480,0.439201,100974.911151,0.214741,0.955664,337.500000,-67.579380,58.991164,0.000000,0.000000,0.195618
1,10,3,-0.892384,2.854729,0.000000,0.880144,-0.330474,0.634892,101045.999820,0.066714,0.713030,292.500000,-56.218810,76.708073,0.000000,0.000000,0.241373
1,10,4,-1.252074,2.850793,0.000000,0.857843,-0.599256,0.782847,101026.921325,0.115582,0.977294,315.000000,-44.079919,87.496696,0.000000,0.000000,0.257759
1,10,5,-1.292901,2.756885,0.000000,0.844206,-0.888534,0.909782,101069.151896,0.044020,1.271602,315.000000,-31.825988,95.906517,0.000000,0.000000,0.270726
1,10,6,-1.646462,2.704935,0.000000,0.821680,-0.589374,1.512910,101194.799261,0.025285,1.623290,292.500000,-19.739857,103.575613,0.000000,0.000000,0.287463
1,10,7,-1.809475,2.708894,0.000000,0.832123,-0.537747,1.766493,101271.902595,0.030748,1.837814,292.500000,-8.039049,111.332420,0.000000,0.000000,0.274358
1,10,8,-1.363935,2.713640,0.075703,0.867248,-0.754340,1.797838,101363.314332,0.031919,1.949660,292.500000,3.029131,119.770138,0.000000,0.075703,0.246519
1,10,9,-0.129265,2.643981,0.521656,0.872438,-1.200861,2.286379,101443.191955,0.004402,2.571888,292.500000,13.129900,129.434331,1.019710,0.290019,0.261706
1,10,10,1.197889,2.595551,0.989859,0.860920,-1.060117,2.379509,101413.560657,0.001224,2.604069,292.500000,21.789589,140.850016,1.043341,0.602572,0.295437
1,10,11,2.075933,2.519456,1.274909,0.898381,-0.881116,2.716372,101327.473329,0.001623,2.846789,292.500000,28.370432,154.376932,0.995785,0.801742,0.272851
1,10,12,2.712553,2.315697,1.689507,0.901594,-1.178267,2.825731,101327.294915,0.003974,3.061538,292.500000,32.146760,169.854192,1.697884,0.786080,0.280512
1,10,13,3.169456,2.270180,1.730340,0.905681,-1.149411,3.116534,101203.103277,0.001224,3.319162,292.500000,32.561987,186.277514,1.767768,0.778907,0.284276
1,10,14,3.432407,2.372298,1.320887,0.936037,-1.418958,3.149979,101241.740259,0.004919,3.453213,292.500000,29.547089,202.102122,0.968313,0.843374,0.258457
1,10,15,3.414612,2.350774,1.037198,0.949283,-1.375381,2.908907,101314.361355,0.003156,3.213816,292.500000,23.567123,216.135323,0.915446,0.671182,0.244903
1,10,16,2.972024,2.641566,0.655032,0.930014,-1.025770,2.954988,101406.245247,0.009181,3.122598,292.500000,15.337558,228.031932,1.237043,0.327827,0.256546
1,10,17,2.210759,2.766622,0.172207,0.881599,-0.360477,2.027624,101430.425552,0.000000,2.027624,270.000000,5.529948,238.066672,0.447591,0.129075,0.291930
1,10,18,1.460779,2.836065,0.000000,0.856824,-0.071710,1.589536,101480.279069,0.001224,1.589536,270.000000,-5.343239,246.746376,0.000000,0.000000,0.303972
1,10,19,0.940022,2.883059,0.000000,0.847823,0.063520,1.650611,101506.315220,0.000826,1.650611,270.000000,-16.918614,254.614621,0.000000,0.000000,0.304193
1,10,20,0.395972,2.851390,0.000000,0.815399,0.070276,1.546922,101504.892368,0.000612,1.546922,270.000000,-28.932994,262.243412,0.000000,0.000000,0.327498
1,10,21,-0.122102,2.858135,0.000000,0.850580,-0.113296,1.742359,101584.657028,0.000000,1.742359,270.000000,-41.167878,270.375507,0.000000,0.000000,0.283682
1,10,22,-0.299598,2.651599,0.000000,0.872411,0.025976,1.604815,101525.509325,0.000000,1.604815,270.000000,-53.370107,280.359712,0.000000,0.000000,0.258906
1,10,23,-0.462643,2.444458,0.000000,0.848923,0.010203,1.808441,101503.950539,0.000000,1.808441,270.000000,-65.027715,295.673003,0.000000,0.000000,0.279692
1,11,0,-0.750079,2.397154,0.000000,0.824782,-0.465514,2.006359,101514.174360,0.000000,2.031779,292.500000,-74.133735,327.048389,0.000000,0.000000,0.299081
1,11,1,-0.872701,2.340094,0.000000,0.820265,-0.485666,1.931848,101465.214427,0.000000,1.970651,292.500000,-75.488464,56.714229,0.000000,0.000000,0.301576
1,11,2,-1.048899,2.286862,0.000000,0.820826,0.139205,1.857775,101558.554971,0.000000,1.857775,270.000000,-67.550413,58.527497,0.000000,0.000000,0.298114
1,11,3,-1.479162,2.210040,0.000000,0.785022,-0.445729,1.912389,101623.123691,0.000000,1.937390,292.500000,-56.221225,76.386307,0.000000,0.000000,0.326857
1,11,4,-1.755005,2.135246,0.000000,0.748624,-0.222126,1.717167,101584.456056,0.000000,1.717167,270.000000,-44.090885,87.249103,0.000000,0.000000,0.358746
1,11,5,-2.030520,2.090527,0.000000,0.752109,-0.234689,1.639827,101628.462724,0.000000,1.639827,270.000000,-31.835720,95.697560,0.000000,0.000000,0.350771
1,11,6,-2.214522,2.129666,0.000000,0.765788,-0.213183,1.404780,101656.049582,0.000000,1.404780,270.000000,-19.742581,103.386952,0.000000,0.000000,0.334102
1,11,7,-2.186878,2.126446,0.000000,0.795030,-0.299818,1.407875,101659.197112,0.000000,1.415442,292.500000,-8.030141,111.153412,0.000000,0.000000,0.305308
1,11,8,-1.537842,2.290829,0.095768,0.828728,-0.111298,1.297880,101671.939310,0.000000,1.297880,270.000000,3.054262,119.594300,0.091056,0.090916,0.282191
1,11,9,0.427377,2.454354,0.567726,0.856924,0.129965,1.813620,101746.903742,0.001224,1.813620,270.000000,13.176250,129.258629,1.013335,0.336739,0.286497
1,11,10,2.551515,2.488316,1.054467,0.880435,0.453099,2.362159,101735.972022,0.000000,2.362159,270.000000,21.862348,140.676114,1.265048,0.583391,0.298913
1,11,11,4.019977,2.531977,1.336394,0.947074,-0.102131,2.624251,101660.800082,0.000000,2.624251,270.000000,28.473629,154.213625,1.155381,0.785561,0.257603
1,11,12,4.584635,2.592136,1.741464,0.952432,-0.746114,2.879029,101529.009266,0.000000,2.945402,292.500000,32.280549,169.717714,2.025960,0.659469,0.262091
1,11,13,5.283513,2.639526,1.845134,0.933104,-1.252725,2.948816,101412.767785,0.000000,3.203748,292.500000,32.720414,186.184390,2.203559,0.654022,0.293690
1,11,14,5.596635,2.777722,1.407608,0.971399,-1.471432,3.131041,101496.622759,0.000000,3.455798,292.500000,29.719765,202.058076,1.180768,0.822233,0.260922
1,11,15,5.803997,2.769049,1.117701,0.939074,-1.716605,2.887157,101492.188346,0.001623,3.324301,292.500000,23.744071,216.133569,1.144793,0.656748,0.296918
1,11,16,5.166066,2.933440,0.704427,0.934651,-1.532343,2.639701,101478.217021,0.000000,3.025168,292.500000,15.512341,228.061188,1.311744,0.353607,0.290074
1,11,17,4.151146,3.213296,0.168587,0.981763,-0.866953,1.872031,101555.770628,0.000000,2.061300,292.500000,5.699616,238.117797,0.235883,0.145161,0.225196
1,11,18,2.986994,3.297528,0.000000,0.937634,-0.340758,1.290736,101637.011440,0.000000,1.322887,292.500000,-5.179388,246.814166,0.000000,0.000000,0.249183
1,11,19,2.199618,3.387487,0.000000,0.894887,-0.362364,1.255713,101580.459287,0.000000,1.298798,292.500000,-16.760003,254.697368,0.000000,0.000000,0.278452
1,11,20,1.870383,3.422477,0.000000,0.925665,-0.272528,1.353559,101610.679193,0.000000,1.354817,292.500000,-28.778185,262.342224,0.000000,0.000000,0.242072
1,11,21,1.764023,3.492531,0.000000,0.960188,-0.559748,1.334758,101626.160451,0.000000,1.447362,292.500000,-41.014473,270.493789,0.000000,0.000000,0.205744
1,11,22,2.019703,3.418762,0.000000,1.005610,-0.392761,1.543463,101595.071741,0.001016,1.576277,292.500000,-53.214054,280.500882,0.000000,0.000000,0.164666
1,11,23,1.941576,3.259037,0.000000,0.996170,-0.726052,1.113435,101507.207692,0.000000,1.306528,292.500000,-64.862194,295.819271,0.000000,0.000000,0.172777
1,12,0,1.345229,2.996371,0.000000,0.949000,-0.857385,1.360949,101487.918704,0.000000,1.585460,292.500000,-73.954890,327.015582,0.000000,0.000000,0.209844
1,12,1,1.088044,2.806707,0.000000,0.909132,-0.611848,1.234972,101463.844611,0.000000,1.375109,292.500000,-75.369435,56.195820,0.000000,0.000000,0.245374
1,12,2,0.651477,2.728672,0.000000,0.889971,0.072460,1.019352,101416.453125,0.000000,1.019352,270.000000,-67.513955,58.055125,0.000000,0.000000,0.257201
1,12,3,-0.048053,2.702446,0.000000,0.840079,0.010999,0.799348,101389.578594,0.000000,0.799348,270.000000,-56.217403,76.055596,0.000000,0.000000,0.295414
1,12,4,-0.604317,2.594325,0.000000,0.795966,-0.134582,1.032869,101362.386569,0.000000,1.032869,270.000000,-44.096163,86.994143,0.000000,0.000000,0.330305
1,12,5,-1.202489,2.507385,0.000000,0.762777,0.115973,0.965969,101354.203551,0.000000,0.965969,270.000000,-31.839928,95.482450,0.000000,0.000000,0.353639
1,12,6,-1.431960,2.386705,0.000000,0.751673,-0.116680,1.117702,101392.196012,0.000000,1.117702,270.000000,-19.739731,103.192991,0.000000,0.000000,0.360979
1,12,7,-1.916433,2.509390,0.000000,0.747824,0.212642,0.850617,101309.456127,0.000000,0.867242,247.500000,-8.015470,110.969746,0.000000,0.000000,0.356914
1,12,8,-1.400734,2.585306,0.102980,0.750455,0.650945,0.848690,101317.634712,0.000000,1.060402,225.000000,3.085444,119.414368,0.185963,0.092971,0.362709
1,12,9,0.883235,2.657036,0.657076,0.768155,0.693623,1.082592,101316.010953,0.000000,1.265622,247.500000,13.229009,129.079463,2.006346,0.197936,0.382906
1,12,10,3.240998,2.651508,1.181970,0.798497,0.868045,2.236969,101301.051715,0.000000,2.398876,247.500000,21.941888,140.499629,2.311749,0.318148,0.392694
1,12,11,4.928193,2.548001,1.543842,0.855571,1.214470,2.407645,101204.428680,0.000000,2.689131,247.500000,28.583891,154.049081,2.287099,0.449591,0.364972
1,12,12,5.547710,2.403205,1.660446,0.939869,0.871248,2.647763,101077.506583,0.000000,2.779626,247.500000,32.421435,169.581911,1.529543,0.840392,0.291588
1,12,13,6.108070,2.496691,1.496496,0.997446,0.454736,2.882872,100917.205873,0.000000,2.882872,270.000000,32.885557,186.094141,1.009943,0.948135,0.243945
1,12,14,6.651683,2.637093,1.390767,1.002589,0.371533,3.234490,100875.196280,0.000000,3.234490,270.000000,29.898368,202.018772,1.109182,0.837880,0.248496
1,12,15,6.031091,2.779854,0.985651,1.035537,0.069629,2.863251,100913.885699,0.000000,2.863251,270.000000,23.925950,216.137711,0.860800,0.636549,0.204486
1,12,16,5.840983,2.771651,0.611662,1.037697,-0.412141,2.627564,100897.262181,0.000000,2.627564,270.000000,15.691078,228.096886,0.789245,0.398210,0.198951
1,12,17,5.177993,2.839260,0.151850,1.017738,0.283212,1.806194,100915.659450,0.000000,1.806194,270.000000,5.872403,238.175611,0.118094,0.139768,0.207197
1,12,18,4.637227,2.967932,0.000118,1.020541,0.686330,1.811489,101020.956777,0.000000,1.936244,247.500000,-5.013072,246.888853,0.000000,0.000118,0.194902
1,12,19,4.039177,2.986561,0.000000,0.995355,0.400954,1.592572,100981.920208,0.000000,1.624784,247.500000,-16.599400,254.787350,0.000000,0.000000,0.209655
1,12,20,3.502015,3.015963,0.000000,0.999111,0.102376,1.748802,100961.677527,0.001224,1.748802,270.000000,-28.621668,262.448894,0.000000,0.000000,0.196585
1,12,21,3.116064,3.187849,0.000000,0.976920,0.099377,1.753404,101004.120861,0.016459,1.753404,270.000000,-40.859422,270.621026,0.000000,0.000000,0.212118
1,12,22,2.794706,3.055707,0.000000,0.902628,0.277901,2.049933,101008.944428,0.000000,2.049933,270.000000,-53.056084,280.652926,0.000000,0.000000,0.280887
1,12,23,2.232179,2.907678,0.000000,0.857745,0.360522,1.961121,100953.845237,0.000000,1.961121,270.000000,-64.693847,295.979824,0.000000,0.000000,0.316149
1,13,0,1.833383,2.926743,0.000000,0.866406,0.052919,2.297622,100963.489003,0.000000,2.297622,270.000000,-73.770960,327.001918,0.000000,0.000000,0.300702
1,13,1,1.760574,2.846211,0.000000,0.892578,0.031947,2.376749,100935.848646,0.000000,2.376749,270.000000,-75.242144,55.685974,0.000000,0.000000,0.273296
1,13,2,1.617945,2.818286,0.000000,0.899487,-0.195825,2.191550,101005.938543,0.006550,2.191550,270.000000,-67.469912,57.574816,0.000000,0.000000,0.263969
1,13,3,1.119247,2.906127,0.000000,0.904485,-0.155797,2.574148,100995.323107,0.119572,2.574148,270.000000,-56.207239,75.716292,0.000000,0.000000,0.250547
1,13,4,1.308725,2.920489,0.000000,0.948044,-1.072952,2.475304,100990.453636,0.027316,2.697484,292.500000,-44.095668,86.732029,0.000000,0.000000,0.210183
